id,name,artists,album,release_date,popularity,duration_ms,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
01UIrUcVuBqVZd2zFelqxb,Perilous Hollow,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,125397,False,0.992,0.153,0.0984,0.923,0.112,-18.788,0.0388,0.0794,80.129,4
55NHE9Sw5UfKB5TGPxnEqh,Omen of Desolation,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,130688,False,0.81,0.172,0.0534,0.897,0.108,-22.59,0.0419,0.057,74.172,4
1aE7Pr7QBgBhnJicarsKzk,Solitary Breach,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,110912,False,0.877,0.173,0.195,0.973,0.117,-16.49,0.0387,0.0743,110.641,3
7LP8IznzGr1fwYp44j3nOO,Ghastly Badlands,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,115669,False,0.952,0.121,0.159,0.966,0.157,-15.676,0.0373,0.0353,82.097,3
2GiIS3jUNkTFAtVwrRmjdu,Shadow in Ruins,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,111515,False,0.601,0.356,0.231,0.891,0.134,-21.516,0.0348,0.0776,98.511,4
5jL1OLhF8piplaIYzRiNX7,Abominable Bog,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,106610,False,0.497,0.218,0.365,0.926,0.103,-18.696,0.05,0.0378,90.483,4
0jbyV8Xn1RXZz2nw5NaTFo,Where Vermin Crawl,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,31285,False,0.969,0.175,0.0864,0.911,0.117,-28.869,0.0382,0.0393,68.622,4
28v5gNM1cQ4Ds2DVpYoeqE,Where Dreams Putrify,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,41127,False,0.925,0.299,0.206,0.772,0.111,-14.93,0.0362,0.0398,50.826,4
1U5z2D0D5komMm4SxHp4ph,Pairidaeza,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,107584,False,0.993,0.193,0.019,0.271,0.0864,-26.198,0.0508,0.148,136.65,1
2FGnVzkQ1jBtLiiRyKaITK,Her Wishes,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,147544,False,0.984,0.219,0.0909,0.792,0.105,-18.892,0.0433,0.0584,95.454,3
4DLcwNkprB8F56MX1Vljij,Oracle of the Void,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,147965,False,0.941,0.284,0.0869,0.934,0.101,-18.255,0.0329,0.118,92.412,3
2GbH1Lz2fq0vIz6W2I712q,Once-Joyful Dream,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,91648,False,0.99,0.678,0.0366,0.906,0.0829,-24.265,0.0583,0.259,163.896,3
2MxYH8jtd7NFGDGXvCfSrH,Kingdom of Dust,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,92160,False,0.0573,0.0834,0.275,0.692,0.11,-15.914,0.0372,0.0313,83.436,4
3e7AgiCxGQabaPLHUvxqft,Empire of Sand,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,56149,False,0.264,0.185,0.371,0.807,0.121,-14.071,0.0374,0.0337,72.356,3
0cfxBWmbET1LZ1cSTrOAOv,Spice Road,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,109440,False,0.729,0.258,0.196,0.947,0.13,-16.152,0.0335,0.282,180.282,3
0GmHcdL6PBVl1oMy7YqHX5,Realms of Amnesia,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,92885,False,0.417,0.0791,0.247,0.872,0.133,-15.86,0.0405,0.0385,210.895,3
4Xg4bs8qe4Z12NMwyH2Xwe,Gilded Journey,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,97535,False,0.837,0.114,0.164,0.927,0.105,-17.712,0.0381,0.0395,81.724,3
3p7AmB9Mpx1SA3FT4pzIGu,Ocean of Grains,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,107221,False,0.852,0.234,0.145,0.935,0.142,-15.089,0.0412,0.0514,113.813,4
0w9w8GGbNlCkfw5284PfQy,Desert Lullaby,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,109695,False,0.988,0.179,0.0575,0.922,0.135,-20.478,0.0359,0.0366,109.332,3
1RxhyiMiPcv2LzS9Q8HbIf,The Crescent Moon's Waning,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,78869,False,0.987,0.345,0.0151,0.875,0.132,-27.425,0.0418,0.15,75.151,5
2oxv6YQYfn5wtwvTykKDBC,Memories of Gurabad,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,91392,False,0.981,0.303,0.0878,0.902,0.116,-18.571,0.0367,0.176,80.15,5
0Ld01Lm6FfkCgnJnDIlO5h,"Lo, There Do I See The Falcon",HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,80853,False,0.92,0.0876,0.245,0.176,0.0903,-13.568,0.0395,0.0374,180.718,5
0g07mNs8S4CAGN8vIn8Q8b,Where She Will Return,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,101525,False,0.994,0.431,0.0505,0.904,0.108,-25.195,0.0702,0.327,83.962,4
1uepJs4x67CWGxcXWtbNTJ,Those Who Dream No Dreams,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,108864,False,0.915,0.231,0.102,0.836,0.109,-20.77,0.0307,0.0458,95.383,3
6GxcmKxlwweC7f23vJ5ra0,The Temple Conquered by Death,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,89224,False,0.396,0.157,0.149,0.849,0.102,-16.739,0.0385,0.0362,97.045,3
3nSUFBS7HPsEBV6MVqZ84K,Lamenting Torrent of Oblivion,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,107352,False,0.968,0.281,0.104,0.881,0.11,-19.29,0.0443,0.14,119.653,3
5Tc8EzK65hhEnKWpCsIkV6,Debris of the Beloved,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,104842,False,0.576,0.107,0.373,0.843,0.115,-13.306,0.0403,0.0323,83.554,4
5ItBDPA2nmLmsaht6jpVqG,Vermin Nest,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,104170,False,0.986,0.187,0.123,0.947,0.107,-18.669,0.0399,0.0477,67.307,5
5ZDPHcnrmM9VfBJ7RKoN32,Gurabad's Whisper,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,74815,False,0.939,0.143,0.0965,0.763,0.119,-25.274,0.0373,0.0911,69.667,4
361Qg3hUW2Jkw71oiT4srB,Buried Mysteries,HOYO-MiX,Genshin Impact - The Unfathomable Sand Dunes (Original Game Soundtrack),2023-04-19,,78805,False,0.859,0.142,0.277,0.914,0.107,-15.148,0.0411,0.15,77.769,4
2Yla8CyDnqOfT18LVDFayq,Replay This,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,116000,True,0.303,0.525,0.497,0,0.249,-5.95,0.113,0.247,120.065,4
5HlPBQGAj1a98XgJUXS8kD,Night Time Fantasies,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,127436,False,0.0341,0.546,0.553,0,0.0801,-6.249,0.161,0.43,78.818,5
3ED40EjXiD4plW6UMteKGx,Curious (feat. Fabolous),"Eric Bellinger, Cordae, Fabolous",1(800)HIT-EAZY: Line 2,2023-02-10,,225882,True,0.0495,0.805,0.616,0,0.0632,-4.866,0.313,0.764,84.978,4
1Xb5Qxfm9eZVWmdf8HwM04,BNB,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,174222,True,0.0814,0.74,0.661,0,0.168,-4.612,0.187,0.844,134.913,4
7bbLiZqUrltYRMPWlazUAb,Way You Move,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,138207,True,0.144,0.595,0.471,0,0.179,-7.778,0.149,0.218,79.745,4
3wZK1zW8zTxo4zwiCwKs5y,2 Bad,"Eric Bellinger, Kalan.FrFr",1(800)HIT-EAZY: Line 2,2023-02-10,,143448,True,0.046,0.509,0.602,0,0.13,-8.565,0.236,0.598,85.217,4
3K2OSOuhpGWqV9K5bwNGQH,Obsession,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,201869,False,0.537,0.662,0.52,0,0.228,-9.135,0.137,0.506,106.973,3
2nLjAYDLBip0W3HbCOiS7Z,Sum 2 See,"Eric Bellinger, Blxst",1(800)HIT-EAZY: Line 2,2023-02-10,,168000,True,0.116,0.652,0.464,0,0.121,-6.65,0.299,0.502,79.703,4
2d86buFvLge57KFUFyx7la,IYKYK,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,164571,True,0.577,0.672,0.643,0,0.169,-5.933,0.038,0.546,104.998,4
00wWlgcHGUrFPCqIRa9CDX,I'm Tryin,"Eric Bellinger, Tink",1(800)HIT-EAZY: Line 2,2023-02-10,,229846,True,0.205,0.652,0.492,0,0.206,-7.811,0.0579,0.311,130.112,4
1sqnUW28suqqEUnTYfBcqM,Decide,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,158181,True,0.214,0.445,0.504,0,0.144,-8.661,0.268,0.524,174.99,4
1Wa8fwZ6lFWpsSzvtGhJ3n,Patterns,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,178285,True,0.0831,0.771,0.507,0,0.101,-8.133,0.0845,0.906,140.023,4
2MVxJ51EbrkjhbyESNG0g7,Keep Me In Mind,Eric Bellinger,1(800)HIT-EAZY: Line 2,2023-02-10,,201081,True,0.0398,0.532,0.588,0,0.271,-4.909,0.071,0.425,148.026,4
3JKFq85dbSMrbhyXduWURr,Obsession (feat. Muni Long) - Remix,"Eric Bellinger, Muni Long",1(800)HIT-EAZY: Line 2,2023-02-10,,201869,False,0.373,0.683,0.511,0,0.213,-8.064,0.065,0.416,106.963,3
76YXmewvHFse7tBeOTtSx3,Sacrifice,"Kaskade, deadmau5, Sofi Tukker, Kx5",Sacrifice,2023-02-17,,279692,False,0.00385,0.667,0.956,0.0184,0.303,-5.563,0.287,0.17,129.991,4
145RPygoPq5BeLcSGmtNj9,Slug Song,Magdalena Bay,mini mix vol. 3,2023-04-13,,123974,False,0.642,0.364,0.691,0.0227,0.293,-9.677,0.321,0.372,130.331,5
6Bw0jy3ITayT8mdAYKmQCc,EXO,Magdalena Bay,mini mix vol. 3,2023-04-13,,126733,False,0.0239,0.626,0.831,0.378,0.174,-7.59,0.0543,0.358,126.967,4
3iVVphDZI6JJGvOpV6cjw6,2 Wheel Drive,Magdalena Bay,mini mix vol. 3,2023-04-13,,144354,False,0.000984,0.507,0.751,0.724,0.127,-9.43,0.0388,0.745,76.509,4
2hGchv7KYaINz9Z1qzufNm,Top Dog,Magdalena Bay,mini mix vol. 3,2023-04-13,,137187,False,0.0135,0.733,0.721,0.00103,0.125,-9.131,0.128,0.602,144.975,4
2WNXusoRfMx0toJi1YCuMl,Tonguetwister,Magdalena Bay,mini mix vol. 3,2023-04-13,,148250,False,0.000242,0.718,0.63,0.211,0.664,-6.066,0.0547,0.661,120.033,4
3DYfJ4GaWyJAXcdyRjuRjx,Wandering Eyes,Magdalena Bay,mini mix vol. 3,2023-04-13,,164500,False,0.191,0.528,0.601,0,0.374,-8.459,0.0278,0.427,70.001,4
2pGqJKNUHfR1Nv1hKsuKwF,Slug Song (Reprise),Magdalena Bay,mini mix vol. 3,2023-04-13,,79000,False,0.688,0.405,0.72,0.0528,0.113,-12.326,0.0866,0.225,98.253,4
4TtwfNpekE33a0Uo5sIMLF,WALKED IN,Eem Triplin,WALKED IN,2023-01-15,,142843,True,0.193,0.659,0.519,0,0.117,-9.44,0.336,0.102,142.004,4
5zyaXeckgqmCJso44ma5gK,Better Boy,Nate Smith,Better Boy + Oil Spot,2023-02-17,,175480,False,0.29,0.392,0.487,0,0.102,-5.899,0.045,0.38,162.071,4
1YXy6BsDrmB1FMqkl5h8PM,Oil Spot,Nate Smith,Better Boy + Oil Spot,2023-02-17,,230893,False,0.0105,0.549,0.648,0.000988,0.111,-6.381,0.0272,0.258,139.974,4
6P7Baz3uteblV2zklm39BC,Emeycé,"3AM, Danny Ocean",Emeycé,2023-02-09,,176222,True,0.395,0.707,0.611,3.18e-06,0.11,-5.798,0.0424,0.416,93.004,4
164rrRJLHNzPKIR82BCDQU,I AM SHAMPOO,BIBI,I AM SHAMPOO,2023-04-07,,141259,False,0.427,0.74,0.659,0.0323,0.0996,-6.424,0.0551,0.847,153.997,4
12LU6JI05BivFez35dVxA2,Dreamy Piano Magical Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.888,0.214,0.0841,0.849,0.13,-28.845,0.0608,0,83.655,5
44vFJWNLfkPof1Wgmb7u3g,Silent Soft Piano Mix,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.917,0.314,0.0839,0.818,0.127,-28.875,0.0544,0,67.894,4
3w7LUpbJFkqaWC4Qhaq04y,Gentle Magic Piano Tunes,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.93,0.275,0.0925,0.98,0.126,-28.896,0.0551,0,136.01,4
6GoE2o2Q0AGNQB4hLLzuTw,Easy Serene Piano Tones,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.854,0.348,0.0965,0.954,0.128,-28.692,0.0511,0,135.889,3
2IYEfyecWQ3aOWxZbhnB2T,Piano Magical Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.904,0.391,0.147,0.99,0.147,-29.184,0.0662,0.521,135.998,4
4jL1M9QVzXqC7x1iAUFfIj,Calm Piano Magix Mix,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.882,0.373,0.138,0.955,0.119,-28.749,0.056,0,136.106,1
7eCSSD8UENPt9tX7OGNvoC,Dreamy Soft Piano,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.916,0.44,0.191,0.933,0.186,-28.644,0.0502,0,135.925,4
09N2Ub4nIlLhH1NMA3fyP5,Peaceful Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.898,0.386,0.21,0.972,0.139,-29.038,0.0508,0,136.12,4
0BDXUUbNVeopIc2KngCqSY,Soft Dreamy Piano,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.787,0.393,0.361,0.724,0.201,-29.104,0.0465,0,136.132,4
2fnPoer12fUIDQ9gB4v3LQ,Piano Lulling Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.895,0.385,0.204,0.871,0.167,-28.966,0.0491,0,136.024,4
2WhwTjymzPnbEt123wdcQH,Tender Piano Instrumental Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.851,0.358,0.2,0.994,0.154,-28.938,0.0565,0,136.219,4
04JCBMVeQ8isKhxGKanKkU,Blissful Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.916,0.344,0.157,0.89,0.159,-29.605,0.0498,0,135.849,4
5y3fjPZ0ulgtKO0V37niI6,Tranquil Piano Mix,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.815,0.386,0.318,0.968,0.149,-29.454,0.0634,0.648,136.114,4
7es7MzbVWgHqBd5ts9FsPU,Soft Magical Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.831,0.409,0.255,0.933,0.174,-28.883,0.0635,0.653,136.108,5
0MLMKyORf26PRVAOvvffIr,Piano Dreamy Tunes,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.522,0.403,0.246,0.96,0.152,-29.384,0.0617,0,135.944,4
2sJg2daE7MowZvjdCndDsv,Blissful Piano Mix,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.65,0.396,0.318,0.986,0.155,-29.424,0.05,0.375,136.037,4
3gyHGda51UCs89ssSCbvZg,Piano Serene Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.815,0.327,0.127,0.971,0.153,-28.747,0.057,0,68.085,4
2yfqKThdEPgXP8zqpsIq0c,Moonlight Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.892,0.182,0.1,0.666,0.135,-28.741,0.0569,0,108.747,3
4HffAVg15zXkPlXkXFKIDa,Cozy Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.83,0.385,0.173,0.963,0.157,-29.192,0.0554,0.887,136.069,3
3zPkcIVAbdJ3tneOPzUare,Fairy Magical Piano Tunes,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.661,0.386,0.214,0.774,0.206,-29.536,0.0437,0,135.951,4
5BZylEe3SiSOgs7qUd6gVR,Soulful Piano Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.736,0.388,0.308,0.982,0.149,-29.215,0.0489,0.779,136.074,4
4NQyVLelRO3sWVul0hT8H4,Piano Fairy Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.859,0.434,0.0975,0.776,0.175,-28.943,0.0588,0,136.012,5
69cJpBpCgmqmqxyUAHrslJ,Dreamy Soft Piano Tunes,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,32000,False,0.783,0.387,0.164,0.917,0.182,-29.56,0.0597,0,136.023,4
2tD7e50CzJ04rq6wf3Nsvx,Cozy Gentle Piano,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.735,0.385,0.208,0.898,0.128,-29.372,0.0516,0.749,136.156,4
5v4rjlt5xR2Z5oyUI1CmCY,Serene Piano Tunes,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.656,0.393,0.236,0.913,0.158,-29.689,0.044,0.901,135.957,4
7JPS0ecFiCmj6xd53QD6W6,Dreamy Piano Soft Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.609,0.412,0.261,0.712,0.142,-28.869,0.0484,0,136.027,4
5GhzVzeEYZPr2mFv2hjMur,Piano Tender Melodies,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,31000,False,0.782,0.39,0.236,0.914,0.125,-28.879,0.0498,0.797,136.126,4
7puBXyGia3vppnCEANDNvS,Tranquil Piano Soft Mix,Serena Snugglepaws,Peaceful Dreamy Piano Tunes,2023-03-31,,33000,False,0.876,0.373,0.288,0.872,0.121,-29.186,0.05,0.884,135.985,4
6Z8tbzjvBROWn3Rh4UCD3m,Hey Merle,Easton Corbin,Let's Do Country Right,2023-01-20,,177720,False,0.016,0.612,0.802,1.52e-06,0.241,-4.65,0.0368,0.498,91.018,4
4AC7WAar7Nslx9f6BY6XQm,I Can't Decide,Easton Corbin,Let's Do Country Right,2023-01-20,,213493,False,0.0324,0.595,0.854,3.98e-06,0.108,-3.713,0.0444,0.712,100.08,4
3onWmITkM6T6eynH06iJcy,Marry That Girl,Easton Corbin,Let's Do Country Right,2023-01-20,,190760,False,0.744,0.698,0.401,0.000144,0.157,-7.409,0.0269,0.423,88.057,4
2EAZBrNyChxrClxii5pfuD,Somebody's Gotta Be Country,Easton Corbin,Let's Do Country Right,2023-01-20,,178080,False,0.00781,0.716,0.721,0,0.171,-4.217,0.0299,0.883,114.0,4
1LhLpMoYlLfxokZTV0ljjG,Let's Do Country Right,Easton Corbin,Let's Do Country Right,2023-01-20,,193026,False,0.0406,0.609,0.843,0,0.589,-4.146,0.047,0.673,148.044,4
3i3UaLaJf7bJIrLqV1x1Ql,Between You and Me,Easton Corbin,Let's Do Country Right,2023-01-20,,212693,False,0.0348,0.736,0.627,5.65e-05,0.132,-5.333,0.0341,0.79,118.436,4
1cNn9SfU1jN8Z1mSwo5zS5,Where Do You Go,Easton Corbin,Let's Do Country Right,2023-01-20,,165506,False,0.118,0.581,0.668,1.69e-05,0.219,-3.474,0.0358,0.601,159.117,4
4VAzdlWsoSkjCcdL0YFGIv,Lonesome Drinkers,Easton Corbin,Let's Do Country Right,2023-01-20,,200546,False,0.00411,0.62,0.72,2.74e-06,0.143,-3.342,0.0294,0.547,121.175,4
3zBKr5CrvLXaxGUFZsetUI,Over a Girl,Easton Corbin,Let's Do Country Right,2023-01-20,,188946,False,0.065,0.598,0.74,4.37e-05,0.306,-4.014,0.0599,0.56,160.116,4
3ARoitUOC6lIufZFek7MaG,Real Good Country Song,Easton Corbin,Let's Do Country Right,2023-01-20,,161266,False,0.0175,0.56,0.756,6.2e-05,0.112,-4.538,0.0774,0.616,181.924,4
18DHxtkBbe2yAnc3oRSQGD,Whiskey Don't Take Me Back,Easton Corbin,Let's Do Country Right,2023-01-20,,206560,False,0.263,0.576,0.572,0,0.0674,-5.92,0.0435,0.418,140.198,4
7EOcjUJ6lTMwV1v9U7s8Xb,Honky Tonk Land,Easton Corbin,Let's Do Country Right,2023-01-20,,176226,False,0.0512,0.633,0.881,3.97e-05,0.0962,-4.58,0.0385,0.77,145.039,4
3T9CTozqmN7pE9v26nUzt3,Wind You Up,Easton Corbin,Let's Do Country Right,2023-01-20,,187746,False,0.0388,0.444,0.823,1.65e-05,0.205,-4.043,0.0824,0.479,79.725,4
1crdkcqOwsA6U5a1oMOaID,In It,Easton Corbin,Let's Do Country Right,2023-01-20,,184093,False,0.297,0.695,0.505,0,0.115,-6.591,0.0246,0.359,108.003,4
39eEuOioMqhzJpmuO9VXP4,Pinkerton Pink Noise,Lavia 6,Let There Be Pink Noise,2023-03-05,,207250,False,0.828,0.15,0.205,0.999,0.112,-36.142,0.0908,0.0786,66.269,4
1FzKIK492Q6TSnLp5Ri4tA,Let There Be Pink Noise,Lavia 6,Let There Be Pink Noise,2023-03-05,,208500,False,0.809,0.186,0.199,0.999,0.112,-36.136,0.105,0.0681,64.483,4
3MfoGE5zrBR5LtIIW6XO9u,The Most Soothing Pink Noise,Lavia 6,Let There Be Pink Noise,2023-03-05,,208750,False,0.805,0.205,0.203,0.999,0.112,-36.14,0.0837,0.0787,61.67,4
4gwDUbr1vXd3GGCY1O0GQ1,Pink Noise for Animals,Lavia 6,Let There Be Pink Noise,2023-03-05,,209000,False,0.81,0.167,0.201,0.999,0.112,-36.133,0.102,0.0656,63.194,3
1n1RUZigPoAKAqvzITUa9O,Pink is the Sound,Lavia 6,Let There Be Pink Noise,2023-03-05,,208500,False,0.826,0.0611,0.2,0.999,0.112,-36.125,0.091,0.0732,62.728,4
0LHbGkO5BhmwzeDT8MDdpe,UNDEFEATED,EST Gee,UNDEFEATED,2023-02-24,,165972,True,0.279,0.598,0.511,0,0.213,-7.788,0.352,0.309,162.019,4
12Us8e6NFesdkXKf4StU1I,Me & You,Central Cee,Me & You,2023-02-09,,187034,True,0.0861,0.603,0.667,0,0.0745,-8.716,0.367,0.655,141.561,4
6nSmffVV2fI8tdLUpES30S,LET GO,Central Cee,Me & You,2023-02-09,,174246,True,0.848,0.747,0.413,0,0.17,-11.197,0.488,0.481,146.05,4
1GTcBwVrpxpTLeJXtceeb8,Born With A Broken Heart,Olivia O'Brien,Born With A Broken Heart,2023-04-07,,218708,False,0.0301,0.404,0.577,3.09e-06,0.117,-4.755,0.0324,0.23,175.786,3
1Qhhodi50DjNCRVZP9aspL,Fue Tu Amor,"Jesús Adrián Romero, Coalo Zamorano",Fue Tu Amor,2023-04-14,,208170,False,0.543,0.61,0.543,0,0.118,-7.093,0.0252,0.324,113.864,4
31UEIDEnR72bsUiavstcof,PUT YOU ON GAME,Russ,PUT YOU ON GAME,2023-01-06,,159452,True,0.273,0.805,0.692,0,0.126,-2.142,0.301,0.601,145.904,4
7nDxeN6NDc7v3v774IXiC5,A Milli - SIDEPIECE Remix,"Lil Wayne, SIDEPIECE",A Milli (SIDEPIECE Remix),2023-01-13,,153750,True,0.000192,0.85,0.927,0.00659,0.0683,-4.265,0.0422,0.601,128.004,4
4GcYFC84m3C3GOPDihk9mr,A Milli - Re-Mastered Album Version,Lil Wayne,A Milli (SIDEPIECE Remix),2023-01-13,,221840,True,0.0449,0.594,0.698,0.00117,0.211,-8.499,0.322,0.766,151.685,4
00U3nGjoxrqX04GvjiypUz,Over Again,"Alok, Solardo",Over Again,2023-04-14,,159458,False,0.00193,0.523,0.89,0.0224,0.156,-7.479,0.0378,0.0389,123.999,4
1kn9JsBWIw6qREhDWw0lKb,Ma Boy,"Dreamville, JID, Lute",Ma Boy,2023-02-03,,166999,True,0.0191,0.874,0.812,0.000846,0.113,-5.499,0.114,0.465,138.047,4
7jURkEKDVEm9sHueqUX0ko,Gimme That Bounce,Mau P,Gimme That Bounce,2023-01-27,,217410,False,0.0284,0.801,0.96,0.877,0.0985,-5.534,0.264,0.101,126.045,4
2lObD7vBRT6ZjyORWDIzLD,Some Kind of Heaven,Sleeping At Last,Some Kind of Heaven,2023-04-07,,310799,False,0.95,0.368,0.117,4.19e-06,0.0634,-12.855,0.0414,0.212,128.759,4
2ltkSjxJLqvt6Zlnmhtbo8,Wave After Wave,Sleeping At Last,Some Kind of Heaven,2023-04-07,,217743,False,0.914,0.167,0.297,0.00574,0.0802,-11.729,0.0355,0.176,165.714,3
2bx8TgVL7N60qaiB6ZvR5J,To Be Enchanted (Voice Memo),Sleeping At Last,Some Kind of Heaven,2023-04-07,,196000,False,0.935,0.416,0.099,0,0.127,-14.697,0.0375,0.144,78.76,4
3zXZJ6EL3Hj6mPA0f43hHv,To Be Enchanted,Sleeping At Last,Some Kind of Heaven,2023-04-07,,189793,False,0.949,0.356,0.158,1.44e-05,0.219,-11.647,0.0414,0.176,100.881,5
7hGuywGRCAQGJe3zv8Qxnt,Mother,Sleeping At Last,Some Kind of Heaven,2023-04-07,,232524,False,0.957,0.386,0.116,1.01e-05,0.108,-14.432,0.0379,0.259,103.902,3
3B4eW2VXGdOdsbTyfF5oDE,Best,Gracie Abrams,Good Riddance,2023-02-24,,233499,False,0.834,0.601,0.37,5.93e-05,0.112,-10.543,0.0343,0.455,121.934,4
3weQKQG9ZuqgYAZVswovYS,I know it won't work,Gracie Abrams,Good Riddance,2023-02-24,,245629,False,0.545,0.66,0.571,4.92e-05,0.129,-8.947,0.0544,0.407,119.883,4
